sent_id,symbol,pub_date,elr,concept,lang,text,label_binary,label_tech,label_commitment,label_realisation,amount_flag,stratum,n_words
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfAuditorsRemunerationExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfAuditorsRemunerationExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfBasisOfConsolidationExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfBasisOfConsolidationExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfBasisOfPreparationOfFinancialStatementsExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfBasisOfPreparationOfFinancialStatementsExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfBusinessCombinationsExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfBusinessCombinationsExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfCashFlowStatementExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfCashFlowStatementExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfCostOfSalesExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfCostOfSalesExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfDepreciationAndAmortisationExpenseExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfDepreciationAndAmortisationExpenseExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfEarningsPerShareExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfEarningsPerShareExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfFinanceCostExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfFinanceCostExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfFinanceIncomeExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfFinanceIncomeExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfGeneralAndAdministrativeExpenseExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfGeneralAndAdministrativeExpenseExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfGeneralInformationAboutFinancialStatementsExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfGeneralInformationAboutFinancialStatementsExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfGoingConcernExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfGoingConcernExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfImpairmentOfAssetsExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfImpairmentOfAssetsExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfIncomeTaxExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfIncomeTaxExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfIntangibleAssetsExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfIntangibleAssetsExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfInventoriesExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfInventoriesExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfIssuedCapitalExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfIssuedCapitalExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfLeasesExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfLeasesExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfNoncontrollingInterestsExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfNoncontrollingInterestsExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfObjectivesPoliciesAndProcessesForManagingCapitalExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfObjectivesPoliciesAndProcessesForManagingCapitalExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfOtherCurrentAssetsExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfOtherCurrentAssetsExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfOtherCurrentLiabilitiesExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfOtherCurrentLiabilitiesExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfOtherNoncurrentAssetsExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfOtherNoncurrentAssetsExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfOtherNoncurrentLiabilitiesExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfOtherNoncurrentLiabilitiesExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfOtherOperatingIncomeExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfOtherOperatingIncomeExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfPrepaymentsAndOtherAssetsExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfPrepaymentsAndOtherAssetsExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfPropertyPlantAndEquipmentExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfPropertyPlantAndEquipmentExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfRelatedPartyExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfRelatedPartyExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfResearchAndDevelopmentExpenseExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfResearchAndDevelopmentExpenseExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfRestrictedCashAndCashEquivalentsExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfRestrictedCashAndCashEquivalentsExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfRevenueExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfRevenueExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfServiceConcessionArrangementsExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfServiceConcessionArrangementsExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|ifrs-full_DisclosureOfSummaryOfSignificantAccountingPoliciesExplanatory|0|en|95,MANE,2022-04-28,NotesListOfNotes,ifrs-full_DisclosureOfSummaryOfSignificantAccountingPoliciesExplanatory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfCashOnHandAndAtBanks|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfCashOnHandAndAtBanks,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfCurrentBorrowings|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfCurrentBorrowings,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfCurrentProvisions|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfCurrentProvisions,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfDeferredTaxAssets|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfDeferredTaxAssets,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfDeferredTaxLiabilities|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfDeferredTaxLiabilities,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfDueToBanks|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfDueToBanks,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfFairValueReserve|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfFairValueReserve,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfFinancialAssetsAtFairValueThroughOtherComprehensiveIncome|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfFinancialAssetsAtFairValueThroughOtherComprehensiveIncome,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfFinancialAssetsAtFairValueThroughProfitOrLoss|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfFinancialAssetsAtFairValueThroughProfitOrLoss,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfGrossProfit|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfGrossProfit,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfIncomeTaxProvision|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfIncomeTaxProvision,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfInvestmentsInSubsidiariesJointVenturesAndAssociates|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfInvestmentsInSubsidiariesJointVenturesAndAssociates,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfLawSuits|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfLawSuits,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfMinistryOfFinanceFundingOfStrategicInventory|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfMinistryOfFinanceFundingOfStrategicInventory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfNonCurrentBorrowings|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfNonCurrentBorrowings,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfNonCurrentProvisions|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfNonCurrentProvisions,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfOtherExpenses|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfOtherExpenses,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfOtherRevenue|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfOtherRevenue,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfProfitsSettlementWithTheGovernment|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfProfitsSettlementWithTheGovernment,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfProjectsInProgress|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfProjectsInProgress,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfRetainedEarnings|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfRetainedEarnings,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfStatutoryReserves|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfStatutoryReserves,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfStrategicInventory|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfStrategicInventory,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfTradeAndOtherCurrentPayables|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfTradeAndOtherCurrentPayables,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfTradeAndOtherCurrentReceivables|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfTradeAndOtherCurrentReceivables,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfTradeAndOtherNonCurrentPayables|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfTradeAndOtherNonCurrentPayables,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfTradeAndOtherNonCurrentReceivables|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfTradeAndOtherNonCurrentReceivables,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
MANE|2022-04-28|NotesListOfNotes|jsc-rep_DisclosureOfVoluntaryReserves|0|en|95,MANE,2022-04-28,NotesListOfNotes,jsc-rep_DisclosureOfVoluntaryReserves,en,Segment reporting A business segment is a group of assets and operations engaged in providing products or services that are subject to risks and returns that are different from those of other business segments which are measured based on the reporting to management and the decision makers in the Group.,,,,,FALSE,screen_positive,50
ZEIC|2023-02-07|DisclosuresDirectorsReport|jsc_DisclosureOfDirectorsReport|0|en|58,ZEIC,2023-02-07,DisclosuresDirectorsReport,jsc_DisclosureOfDirectorsReport,en,"Second: Activities Held at the University 1. The Faculty of Economics and Administrative Sciences at Zarqa University obtained full AACSB membership on 26/1/2022. 2. Congratulations on the occasion of the birthday of His Majesty the King on 29/1/2022. 3. The British Council honors Dr. Bushra Zalloum, Head of the Architecture Department at the Faculty of Technology Engineering at Zarqa University, on 3/2/2022, in honor of her qualification for the final stage of the British University Graduates Award. 4. Zarqa University renews allegiance to His Majesty the King on 7/2/2022. 5. Zarqa University organizes courses for Public Security employees on 7/2/2022. 6. Zarqa University obtained the British Accreditation Certificate (ASIC) on 17/2/2022. 7. Students of the Faculty of Information Technology at Zarqa University won two awards in artificial intelligence on 13/3/2022. 8. looking into cooperation between Zarqa University and the global QS Foundation on 26/3/2022. 9. The Faculty of Economics at Zarqa University obtained a quality assurance certificate on 25/4/2022. 10.",,,,,FALSE,screen_positive,160
ZEIC|2023-02-07|DisclosuresDirectorsReport|jsc_DisclosureOfDirectorsReport|0|en|71,ZEIC,2023-02-07,DisclosuresDirectorsReport,jsc_DisclosureOfDirectorsReport,en,"The International Engineering Conference on Electricity, Energy and Artificial Intelligence was held at Zarqa University on 6/12/2022.",,,,,FALSE,screen_positive,17
ZEIC|2023-02-07|DisclosuresDirectorsReport|jsc_DisclosureOfDirectorsReport|0|en|72,ZEIC,2023-02-07,DisclosuresDirectorsReport,jsc_DisclosureOfDirectorsReport,en,"Participation in the twenty-third conference of the Association of Colleges of Computers and Information at Al Ain University - United Arab Emirates on 27/11/2022 under the auspices of His Excellency Omar bin Sultan Al Olamaa, Minister of State for Artificial Intelligence, Digital Economy and Remote Work Applications.",,,,,FALSE,screen_positive,47
ZEIC|2023-02-07|DisclosuresDirectorsReport|jsc_DisclosureOfDirectorsReport|0|en|89,ZEIC,2023-02-07,DisclosuresDirectorsReport,jsc_DisclosureOfDirectorsReport,en,"Artificial Intelligence and Robotics Engineering C. University’s Schools and Kindergarten: Among the most important places achieved by the kindergarten and schools of Zarqa University at the level of the Kingdom, the Central Region and the Directorate : o First place and second place at the level of the central region and the directorate in (recitation and hadith competition, creativity competition in Arabic (story and poem), creativity competition in English language (essay and short story), music competition for instrumental and lyrical works, recitation and rhetoric competition, recitation and hadith competition, Reading Challenge competition, Luma Start Competition 2022, and Educational Best Practices, within The Planetarium Project Zarqa University Schools and Kindergarten have engaged their students with activities, and participated in competitions like the following : Participation in the football league held at the level of the Directorate of Education.",,,,,FALSE,screen_positive,137
ZEIC|2023-02-07|DisclosuresDirectorsReport|jsc_DisclosureOfDirectorsReport|0|ar|72,ZEIC,2023-02-07,DisclosuresDirectorsReport,jsc_DisclosureOfDirectorsReport,ar,طلبة كلية تكنولوجيا المعلومات بجامعة الزرقاء يحصدون جائزتين في الذكاء الاصطناعي بتاريخ 13/3/2022.,,,,,FALSE,screen_positive,13
